,index,代码,名称,成交额,总市值,换手率,首次封板时间,date,t-1 open,t-1 close,t-1 high,t-1 low,t-1 volume,t+0 open,t+0 close,t+0 high,t+0 low,t+0 volume,t+1 open,t+1 close,t+1 high,t+1 low,t+1 volume
61,8,301262,海看股份,768195440,15341430000.0,55.595481872558594,095606,20231108,31.16,32.0,33.22,30.43,711987957.0,30.72,36.79,38.4,30.72,768195446.0,34.24,31.91,35.0,31.83,543034384.0
62,9,300878,维康药业,840846560,5238513849.96,30.336254119873047,100654,20231108,29.2,31.86,33.05,28.38,643878963.0,31.27,36.18,38.23,31.27,840846551.0,36.15,30.58,38.0,29.8,705159809.0
63,10,603586,金麒麟,278176160,3129002368.8,8.955343246459961,101729,20231108,14.7,14.84,15.12,14.5,43938050.0,14.98,15.96,16.32,14.66,278176152.0,16.78,16.1,17.56,15.74,329633042.0
64,11,000034,神州数码,3240876416,22705508258.079998,17.320375442504883,102609,20231108,30.58,31.8,31.8,30.5,1148147293.7,33.0,33.91,34.98,31.91,3240876420.83,33.36,32.74,33.82,32.56,2009228117.41
65,12,600724,宁波富达,138191814,5766511877.280001,2.427396297454834,112523,20231108,3.74,3.74,3.75,3.69,16771714.0,3.73,3.99,4.11,3.72,138191814.0,3.93,3.92,4.08,3.87,135896015.0
66,13,002137,实益达,804748016,4261985778.24,27.172319412231445,112618,20231108,6.85,7.0,7.01,6.83,201813077.27,6.95,7.38,7.7,6.94,804748015.09,7.31,7.03,7.38,7.01,484804838.84
67,14,603203,快克智能,230689553,7250829224.9800005,3.2646360397338867,131006,20231108,25.59,26.6,26.76,25.5,75084250.0,27.4,28.94,29.26,27.2,230689553.0,29.29,29.1,30.18,28.88,172644291.0
68,15,002712,思美传媒,1028201072,4125613535.36,26.294509887695312,131812,20231108,6.42,6.9,6.9,6.42,326256291.76,7.12,7.58,7.59,6.78,1028201078.58,7.21,7.6,7.97,7.17,890649630.0
69,16,600733,北汽蓝谷,4969197568,43584795274.24,16.831207275390625,132015,20231108,6.96,7.17,7.27,6.88,2355721682.0,7.07,7.82,7.89,6.91,4969197571.0,7.6,7.44,7.75,7.43,3364234204.0
70,17,600960,渤海汽车,687656864,4305835305.6,16.2613468170166,132620,20231108,4.25,4.22,4.34,4.2,218127483.0,4.21,4.53,4.64,4.1,687656865.0,4.45,4.3,4.49,4.28,433417954.0
71,18,603706,东方环宇,213716689,3399419716.2999997,6.430365085601807,135135,20231108,16.67,16.9,16.99,16.42,108841995.0,16.8,17.95,18.59,16.6,213716689.0,17.77,17.05,17.87,16.94,130809869.0
72,19,002181,粤 传 媒,381950704,5944617861.12,6.612143039703369,141506,20231108,4.79,4.82,4.85,4.73,76798614.67,4.81,5.12,5.3,4.78,381950706.89,5.03,4.92,5.09,4.87,253389268.05
73,20,002505,鹏都农牧,684529488,12748521984.0,5.561803340911865,144015,20231108,1.87,1.84,1.94,1.82,293929511.06,1.84,2.0,2.02,1.81,684529480.24,1.97,1.94,1.99,1.88,532647868.41
0,0,002238,天威视讯,33446707,9349814307.2,0.3577258884906769,092500,20231109,10.59,10.59,10.59,10.59,25318868.52,11.65,11.65,11.65,11.65,33446707.3,12.82,12.82,12.82,12.82,881623297.76
1,1,002988,豪美新材,201706281,6606042994.98,3.055161476135254,092500,20231109,25.8,25.8,25.8,25.8,25554151.8,28.38,28.38,28.38,28.38,201706280.82,29.52,31.22,31.22,29.5,398490417.99
2,2,000056,皇庭国际,89948542,4973464639.200001,2.421665668487549,092500,20231109,3.74,3.74,3.74,3.74,97284180.62,4.11,4.11,4.11,4.11,89948541.9,4.52,4.52,4.52,4.52,64285248.0
3,3,002584,西陇科学,162948690,4254523344.3199997,5.182491302490234,092500,20231109,6.0,6.61,6.61,5.95,472773742.74,7.27,7.27,7.27,7.27,162948689.5,7.56,8.0,8.0,7.1,1442689651.33
4,4,001314,亿道信息,98529735,6327479896.0,6.2975664138793945,092500,20231109,39.2,40.51,40.95,39.2,129732846.34,44.56,44.56,44.56,44.56,98529735.2,44.5,41.65,44.5,41.1,452091566.86
5,5,605255,天普股份,23638500,3077136000.0,0.7681980729103088,092501,20231109,20.22,20.86,20.86,20.22,97438567.0,22.95,22.95,22.95,22.95,23638500.0,25.25,21.1,25.25,20.66,562977830.0
6,6,605218,伟时电子,31556592,4586561063.0,0.6880229115486145,092501,20231109,19.59,19.59,19.59,19.59,22128864.0,21.55,21.55,21.55,21.55,31556592.0,23.67,19.4,23.67,19.4,552142246.0
7,7,688167,炬光科技,633598848,10083645556.960001,8.43696403503418,093002,20231109,92.31,92.99,95.8,91.75,333922012.0,111.44,111.59,111.59,104.05,633598849.0,112.0,113.47,123.0,108.15,1498622960.0
8,8,605258,协和电子,121802211,3036880000.0,9.525006294250488,093025,20231109,28.53,31.37,31.37,28.32,192438763.0,33.31,34.51,34.51,32.71,121802211.0,33.62,31.06,33.62,31.06,418987923.0
9,9,300554,三超新材,400752576,3363530942.65,18.001323699951172,093033,20231109,20.37,24.54,24.54,20.04,471324531.0,28.56,29.45,29.45,28.0,400752580.0,29.12,34.35,35.34,28.12,1334909779.0
10,10,002855,捷荣技术,604116224,9856787280.0,6.234549522399902,093039,20231109,32.53,36.36,36.36,32.11,1362644505.2,39.0,40.0,40.0,38.55,604116219.0,41.6,36.0,41.6,36.0,1611392242.54
11,11,000828,东莞控股,1630251296,13721624294.4,12.021220207214355,093136,20231109,12.0,12.0,12.0,12.0,122625804.0,12.78,13.2,13.2,12.41,1630251303.15,11.88,13.76,14.36,11.88,2109331715.75
12,12,600619,海立股份,1057551424,9489527614.08,15.572321891784668,093347,20231109,7.9,7.96,8.35,7.8,979264825.0,8.13,8.76,8.76,8.1,1057551427.0,9.1,8.01,9.64,7.88,1706462182.0
13,13,605069,正和生态,262749008,2415471646.98,27.70558738708496,093353,20231109,10.92,10.37,11.0,10.24,161160967.0,10.3,11.41,11.41,10.3,262749008.0,11.58,11.1,11.79,11.07,333190604.0
14,14,002173,创新医疗,417999392,4297342045.92,10.541535377502441,093703,20231109,8.61,8.7,8.85,8.5,371846574.0,8.88,9.57,9.57,8.88,417999389.14,9.0,9.64,10.17,8.78,942648715.33
15,15,300637,扬帆新材,485515136,2636243959.9,19.45850944519043,094251,20231109,9.42,9.36,9.48,9.09,259785233.0,9.47,11.23,11.23,9.37,485515134.0,10.52,10.41,11.07,10.21,616477587.0
16,16,600310,广西能源,219558304,5818871558.400001,4.644554138183594,094315,20231109,3.62,3.61,3.64,3.59,53995537.0,3.6,3.97,3.97,3.59,219558304.0,4.04,3.89,4.04,3.79,640003559.0
17,17,603496,恒为科技,2906882240,10931943726.72,27.113052368164062,094553,20231109,31.34,31.04,32.26,30.08,2103523473.0,31.05,34.14,34.14,31.04,2906882243.0,31.5,30.76,32.5,30.73,2005392146.0
18,18,603320,迪贝电气,71657022,2168755017.12,3.381439447402954,094919,20231109,15.12,15.16,15.41,15.05,27659715.0,15.16,16.68,16.68,15.16,71657022.0,18.35,18.35,18.35,18.35,53418502.0
19,19,601133,柏诚股份,465462928,8046500000.0,23.775833129882812,100236,20231109,13.78,14.0,14.44,13.63,234113181.0,14.0,15.4,15.4,13.99,465462933.0,15.0,15.15,15.51,14.52,615140200.0
20,20,600178,东安动力,198762495,3656541969.76,5.793902397155762,100405,20231109,7.09,6.99,7.1,6.95,52979778.0,7.01,7.69,7.69,6.85,198762495.0,8.46,8.46,8.46,8.46,78728405.0
21,21,600792,云煤能源,326780256,4434857728.0,7.617304801940918,101103,20231109,4.16,4.07,4.16,4.02,133521286.0,4.09,4.48,4.48,4.07,326780262.0,4.65,4.93,4.93,4.3,559169758.0
22,22,301297,富乐德,1751995696,13028015000.0,63.538673400878906,101545,20231109,26.66,32.08,32.08,26.5,1014346881.0,34.6,38.5,38.5,33.6,1751995695.0,35.01,36.33,37.08,34.21,1303723365.0
23,23,603150,万朗磁塑,109429723,2624543000.0,7.009800434112549,103117,20231109,27.76,27.91,27.99,27.69,18716235.0,27.88,30.7,30.7,27.75,109429723.0,31.84,29.91,33.33,29.51,269989368.0
24,24,603108,润达医疗,1786210464,14308020270.720001,13.240875244140625,103951,20231109,20.95,22.2,22.88,20.46,2208001869.0,22.03,24.42,24.42,21.74,1786210463.0,25.69,25.23,26.5,24.48,2940515178.0
25,25,601022,宁波远洋,238628550,12968556280.48,18.864458084106445,111018,20231109,9.06,9.01,9.07,8.98,23068175.0,9.03,9.91,9.91,9.01,238628550.0,10.0,10.9,10.9,9.73,395868109.0
26,26,002865,钧达股份,1644741328,22653042680.120003,8.71791934967041,111630,20231109,91.1,90.56,93.49,89.29,943033222.36,90.6,99.62,99.62,90.58,1644741334.2,98.67,95.26,98.76,95.2,1368927150.01
27,27,000004,国华网安,416669184,2478158879.04,18.451982498168945,132336,20231109,16.8,17.02,17.17,16.54,175196649.11,16.89,18.72,18.72,16.88,416669191.32,18.3,19.15,20.59,18.11,861528260.15
28,28,600506,统一股份,183682880,2204377362.32,11.108729362487793,133316,20231109,10.57,10.44,10.58,10.39,20423818.0,10.43,11.48,11.48,10.38,183682880.0,11.81,12.63,12.63,11.59,126292967.0
29,29,002406,远东传动,1314948320,4981670664.96,34.51454544067383,143618,20231109,6.7,6.8,7.05,6.65,762857270.48,6.85,7.48,7.48,6.64,1314948315.82,7.5,7.08,7.65,7.0,1329949653.54
30,30,000977,浪潮信息,7076729088,51524729200.0,14.428199768066406,144509,20231109,31.5,31.82,32.29,31.06,3457234345.82,31.73,35.0,35.0,31.5,7076728955.1,34.1,34.14,35.15,33.45,6620190624.45
31,0,600679,上海凤凰,575914304,5627013275.5199995,17.12991714477539,092500,20231109,10.42,10.42,10.42,10.42,82864039.0,11.46,10.92,11.46,10.86,575914303.0,9.83,9.83,9.93,9.83,70743977.0
32,1,600470,六国化工,462809520,3072224000.0,14.655630111694336,092503,20231109,5.71,5.71,5.71,5.71,25749245.0,6.28,5.89,6.28,5.88,462809519.0,5.73,5.66,5.83,5.61,200746926.0
33,2,603586,金麒麟,329633040,3156449758.0000005,10.090096473693848,093036,20231109,14.98,15.96,16.32,14.66,278176152.0,16.78,16.1,17.56,15.74,329633042.0,15.21,15.39,15.87,15.21,189066834.0
34,3,002286,保龄宝,269025568,3077395780.8,8.448609352111816,093048,20231109,8.07,8.11,8.16,8.05,31406687.0,8.72,8.3,8.92,8.25,269025571.22,8.15,8.2,8.25,8.07,161864964.45
35,4,002931,锋龙股份,787728560,3692986233.8399997,22.084014892578125,093109,20231109,18.8,20.6,20.6,18.73,467824268.79,21.33,18.54,22.66,18.54,787728558.63,16.69,16.69,16.69,16.69,54421083.0
36,5,000520,凤凰航运,574601664,3441083750.4,15.918042182922363,093218,20231109,3.1,3.38,3.38,3.09,164520182.58,3.61,3.4,3.72,3.4,574601662.09,3.16,3.08,3.29,3.07,288709723.32
37,6,002599,盛通股份,556486752,4005021064.0,18.152196884155273,093224,20231109,7.21,7.3,7.48,7.13,316009883.8,7.31,7.45,8.03,7.3,556486750.9,7.25,7.08,7.33,7.03,324681510.0
38,7,603615,茶花股份,169615920,2834130400.0,6.04858922958374,093912,20231109,10.76,10.89,10.92,10.57,55603206.0,10.89,11.72,11.98,10.84,169615920.0,11.67,11.62,12.0,11.4,126636592.0
39,8,601858,中国科传,1315102208,22458105000.0,5.74046516418457,094126,20231109,26.98,27.14,27.58,26.6,839066355.0,27.18,28.41,29.85,27.18,1315102208.0,27.49,25.94,27.5,25.9,791950079.0
40,9,002975,博杰股份,221806898,4845691636.74,8.594803810119629,094312,20231109,33.76,34.0,34.3,33.36,43416480.0,33.98,34.83,37.4,33.83,221806897.84,34.83,34.94,36.19,33.6,143782148.0
41,10,603729,龙韵股份,1154052944,2303581840.0,43.33580780029297,094314,20231109,27.1,27.42,27.42,23.81,818302277.0,27.5,24.68,30.16,24.68,1154052940.0,22.21,22.23,24.48,22.21,716803689.0
42,11,002305,南国置业,446120848,3988696284.7999997,11.062980651855469,095309,20231109,2.16,2.17,2.19,2.15,57264856.0,2.19,2.3,2.39,2.19,446120854.85,2.2,2.17,2.23,2.15,227067907.55
43,12,600716,凤凰股份,785766624,3959536304.1600003,18.664541244506836,095439,20231109,3.98,4.24,4.24,3.97,373502325.0,4.32,4.23,4.66,4.22,785766624.0,4.0,3.82,4.13,3.81,462197977.0
44,13,603215,比依股份,508555696,3501494317.4399996,38.14847946166992,095821,20231109,16.45,18.19,18.19,16.45,231740621.0,18.05,18.56,20.01,18.05,508555700.0,18.2,17.39,18.2,17.0,330341697.0
45,14,603286,日盈电子,331416544,2468964909.6000004,16.92742347717285,095824,20231109,21.71,21.25,22.53,21.0,237311024.0,21.2,21.6,23.38,20.88,331416547.0,21.6,21.62,22.5,20.92,230576797.0
46,15,603037,凯众股份,999592192,3188080326.6,28.353227615356445,095938,20231109,22.9,25.82,25.82,21.38,644311053.0,26.66,23.4,28.4,23.25,999592197.0,21.53,21.77,23.38,21.53,512865026.0
47,16,603929,亚翔集成,1191167024,6027420000.0,19.630460739135742,101110,20231109,26.63,26.85,27.6,25.0,688521156.0,26.67,28.25,29.54,26.01,1191167027.0,27.48,31.08,31.08,27.21,546536660.0
48,17,002943,宇晶股份,366628480,4565014776.0,13.761817932128906,102057,20231109,26.48,26.65,27.05,26.45,51268414.37,26.65,29.1,29.32,26.58,366628476.92,28.16,28.07,28.73,27.6,239302296.12
49,18,002338,奥普光电,1413388208,9326400000.0,14.569493293762207,102230,20231109,36.83,38.0,38.98,36.2,783675902.31,38.0,38.86,41.8,38.0,1413388213.92,38.76,39.2,40.94,38.16,958647696.37
50,19,600742,一汽富维,1155322448,7519745826.559999,16.799570083618164,102550,20231109,9.43,9.41,9.52,9.2,230979187.0,9.39,10.12,10.35,9.12,1155322445.0,9.81,9.7,10.0,9.59,715228842.0
51,20,000096,广聚能源,195032951,5232480000.0,3.8912947177886963,110909,20231109,9.28,9.43,9.8,9.18,96955715.93,9.47,9.91,10.37,9.26,195032951.26,9.8,10.13,10.47,9.7,211981125.85
52,21,603220,中贝通信,3399987440,14349483452.159998,23.272727966308594,130010,20231109,44.85,41.8,44.85,41.21,2752714017.0,41.8,42.66,45.98,41.39,3399987444.0,40.46,41.4,43.33,39.25,2489004192.0
53,22,002752,昇兴股份,230463908,5451205029.12,4.229074954986572,131527,20231109,5.33,5.29,5.34,5.25,30442287.0,5.25,5.58,5.82,5.23,230463908.05,5.53,5.53,5.64,5.34,204968429.35
54,23,300311,任子行,871801088,4728883610.88,23.48080062866211,132806,20231109,5.98,6.06,6.11,5.97,87043184.0,6.06,7.02,7.27,5.97,871801088.0,6.66,7.13,7.4,6.6,991286663.0
0,0,002238,天威视讯,881623296,10288808533.76,8.56875991821289,092500,20231110,11.65,11.65,11.65,11.65,33446707.3,12.82,12.82,12.82,12.82,881623297.76,13.2,12.85,14.1,12.76,1936381788.7
1,1,000056,皇庭国际,64285248,5469601014.4,1.5737464427947998,092500,20231110,4.11,4.11,4.11,4.11,89948541.9,4.52,4.52,4.52,4.52,64285248.0,4.97,4.97,4.97,4.65,1436302852.56
2,2,603320,迪贝电气,53418502,2385890561.4,2.2389333248138428,092501,20231110,15.16,16.68,16.68,15.16,71657022.0,18.35,18.35,18.35,18.35,53418502.0,17.3,16.52,17.65,16.52,282779530.0
3,3,600178,东安动力,78728405,4022671659.8400006,2.013927936553955,092501,20231110,7.01,7.69,7.69,6.85,198762495.0,8.46,8.46,8.46,8.46,78728405.0,9.31,8.14,9.31,8.0,736256290.0
4,4,605050,福然德,276642112,6396922808.320001,4.324856758117676,092503,20231110,11.51,11.8,11.8,11.47,60971936.0,12.98,12.98,12.98,12.84,276642104.0,12.75,13.48,13.62,12.11,554648205.0
5,5,002824,和胜股份,133721987,5481279710.719999,3.6309549808502197,093021,20231110,17.86,17.8,18.1,17.72,64325971.72,18.5,19.58,19.58,18.39,133721986.9,20.13,21.1,21.54,19.58,654786097.98
6,6,600506,统一股份,126292967,2425199136.42,6.9467315673828125,093058,20231110,10.43,11.48,11.48,10.38,183682880.0,11.81,12.63,12.63,11.59,126292967.0,13.87,11.92,13.89,11.92,537978896.0
7,7,002988,豪美新材,398490416,7267112836.62,5.551130294799805,093115,20231110,28.38,28.38,28.38,28.38,201706280.82,29.52,31.22,31.22,29.5,398490417.99,33.24,34.34,34.34,32.84,316192492.28
8,8,002786,银宝山新,533778672,4133404080.0,13.098204612731934,093230,20231110,7.91,7.58,7.93,7.52,382687078.97,7.57,8.34,8.34,7.51,533778676.68,8.78,9.17,9.17,8.6,236780020.12
9,9,605086,龙高股份,251247258,3482880000.0,18.316858291625977,093311,20231110,24.7,24.74,24.78,23.68,244986460.0,24.8,27.21,27.21,24.8,251247258.0,29.93,29.93,29.93,29.93,43015396.0
10,10,002584,西陇科学,1442689648,4681731328.0,43.61495590209961,093412,20231110,7.27,7.27,7.27,7.27,162948689.5,7.56,8.0,8.0,7.1,1442689651.33,8.5,8.8,8.8,8.31,1465974562.08
11,11,002692,远程股份,218530043,3619455840.0,6.2961931228637695,093621,20231110,5.2,4.58,5.46,4.52,414801370.14,4.31,5.04,5.04,4.31,218530042.76,5.33,5.2,5.54,5.15,596208887.04
12,12,603929,亚翔集成,546536656,6631228800.0,8.574475288391113,094143,20231110,26.67,28.25,29.54,26.01,1191167027.0,27.48,31.08,31.08,27.21,546536660.0,32.45,28.75,32.94,27.97,1142626525.0
13,13,002676,顺威股份,326029120,3693600000.0,8.959245681762695,094457,20231110,4.7,4.66,4.72,4.65,51825864.84,4.65,5.13,5.13,4.62,326029120.73,5.2,5.28,5.64,5.01,791888496.34
14,14,001298,好上好,347565088,4789663200.0,30.353166580200195,094618,20231110,31.52,30.82,31.6,30.56,203748988.5,30.61,33.9,33.9,30.45,347565093.18,35.95,34.25,36.2,33.46,746062043.68
15,15,300184,力源信息,1509715024,7893441532.8,21.81464195251465,094721,20231110,5.88,5.7,5.91,5.68,414394145.0,5.73,6.84,6.84,5.72,1509715030.0,7.39,7.49,7.87,7.25,3282776765.0
16,16,600520,文一科技,2472820896,5388204300.0,46.852203369140625,095045,20231110,31.95,30.92,34.0,29.89,2176311004.0,32.3,34.01,34.01,31.99,2472820897.0,36.0,34.99,36.88,32.0,2382420545.0
17,17,603991,至正股份,170191210,3402522658.7,5.103240013122559,095900,20231110,43.0,41.5,43.0,40.12,125222013.0,41.49,45.65,45.65,41.48,170191210.0,45.65,48.6,50.22,45.21,431116585.0
18,18,002667,威领股份,185539320,3336277120.0,5.924108505249023,100642,20231110,12.36,12.51,13.05,12.32,116771901.12,12.35,13.76,13.76,12.31,185539319.82,13.95,13.58,14.0,13.43,350947570.61
19,19,603273,天元智能,504356832,6512984226.0,33.31861114501953,101046,20231110,29.41,27.63,30.3,27.61,602300170.0,27.01,30.39,30.39,26.33,504356828.0,31.59,30.03,31.59,29.43,640516259.0
20,20,601022,宁波远洋,395868112,14264103275.2,28.938913345336914,101245,20231110,9.03,9.91,9.91,9.01,238628550.0,10.0,10.9,10.9,9.73,395868109.0,11.99,11.99,11.99,11.99,74666850.0
21,21,601515,东风股份,523815120,8182751351.040001,6.450157642364502,101442,20231110,4.03,4.04,4.05,4.02,35539996.0,4.05,4.44,4.44,4.02,523815115.0,4.57,4.28,4.58,4.18,675534318.0
22,22,002660,茂硕电源,294750304,3641151623.36,11.481560707092285,102351,20231110,9.33,9.28,9.35,9.19,52202434.0,9.26,10.21,10.21,9.2,294750297.73,10.37,9.85,10.4,9.77,507542126.19
23,23,001300,三柏硕,156542903,3225155342.2200003,18.28752899169922,103912,20231110,12.11,12.03,12.17,11.99,28077834.52,12.09,13.23,13.23,11.93,156542903.05,14.55,14.55,14.55,13.94,194785760.95
24,24,000593,德龙汇能,290740032,3170298110.72,9.54142951965332,104206,20231110,8.54,8.04,8.6,8.03,360256463.16,8.05,8.84,8.84,7.95,290740032.57,9.0,8.67,9.33,8.61,609427727.99
25,25,603706,东方环宇,241853000,3552819714.6400003,6.982915878295898,104441,20231110,17.77,17.05,17.87,16.94,130809869.0,16.85,18.76,18.76,16.85,241853000.0,18.76,19.55,20.64,18.76,464718152.0
26,26,002727,一心堂,1020227904,15252239420.16,10.269740104675293,110218,20231110,22.81,23.26,23.44,22.66,344341835.12,23.28,25.59,25.59,22.92,1020227910.97,25.57,24.94,25.57,24.44,762418403.76
27,27,603778,乾景园林,202646204,3593571390.24,5.857718467712402,131917,20231110,5.07,5.08,5.15,5.06,55274291.0,5.08,5.59,5.59,5.07,202646204.0,5.6,5.71,5.82,5.54,347652895.0
28,28,002263,大东南,300698128,5315759071.68,5.814243793487549,134206,20231110,2.59,2.57,2.59,2.56,29569820.0,2.56,2.83,2.83,2.55,300698129.71,2.98,2.78,3.01,2.76,308375646.24
29,29,600119,长江投资,271539392,2922162944.0,11.699057579040527,135405,20231110,7.29,7.27,7.7,7.05,207028883.0,7.2,8.0,8.0,6.91,271539391.0,8.8,8.8,8.8,8.8,49884190.0
30,30,600185,格力地产,514236368,15174296625.600002,3.524430751800537,135956,20231110,7.35,7.32,7.46,7.27,128039711.0,7.29,8.05,8.05,7.23,514236372.0,7.91,7.81,7.94,7.76,393990308.0
31,31,600792,云煤能源,559169760,4880323348.0,12.309431076049805,142938,20231110,4.09,4.48,4.48,4.07,326780262.0,4.65,4.93,4.93,4.3,559169758.0,5.01,5.42,5.42,5.0,500429470.0
32,32,000572,海马汽车,682000096,8075164881.12,8.983263969421387,144148,20231110,4.53,4.46,4.57,4.43,277365972.28,4.43,4.91,4.91,4.32,682000100.8,5.1,5.4,5.4,5.0,1641616178.12
33,0,605255,天普股份,562977824,2829088000.0,17.907695770263672,092500,20231110,22.95,22.95,22.95,22.95,23638500.0,25.25,21.1,25.25,20.66,562977830.0,18.99,19.42,20.48,18.99,327900501.0
34,1,603816,顾家家居,1128523072,32094863855.999996,3.477872133255005,092502,20231110,36.13,36.78,37.41,36.0,203647354.0,40.46,39.05,40.46,37.93,1128523076.0,38.01,38.23,38.47,36.64,566731880.0
35,2,600619,海立股份,1706462176,8677068058.08,24.138212203979492,093104,20231110,8.13,8.76,8.76,8.1,1057551427.0,9.1,8.01,9.64,7.88,1706462182.0,8.11,8.36,8.43,7.8,1055751452.0
36,3,603895,天永智能,176930048,2735504800.0,6.0320634841918945,093706,20231110,24.49,25.98,26.46,24.47,102101764.0,26.3,25.31,28.58,24.9,176930048.0,24.9,27.02,27.84,24.1,174073488.0
37,4,300812,易天股份,1068365840,4109530949.7000003,40.19190216064453,094206,20231110,26.48,25.89,27.25,25.75,414056036.0,25.66,29.3,31.07,25.64,1068365834.0,28.64,27.9,28.93,27.35,733872050.0
38,5,601901,方正证券,7562623488,80839235512.32,9.169618606567383,094659,20231110,9.1,9.31,9.55,8.85,4584985195.0,9.04,9.82,10.24,9.0,7562623373.0,9.55,9.29,9.63,9.09,4339861004.0
39,6,001309,德明利,368246592,11402920982.0,5.599878787994385,094912,20231110,92.31,91.64,94.58,90.8,136775294.6,91.5,100.69,100.8,90.88,368246584.6,98.19,99.57,100.5,96.03,278805579.91
40,7,603283,赛腾股份,588112448,12810217664.6,4.91219425201416,095001,20231110,60.81,60.99,63.2,60.36,333077889.0,60.99,63.95,67.09,60.99,588112454.0,67.0,61.95,67.5,60.98,728798127.0
41,8,300554,三超新材,1334909776,3923167669.9500003,52.759429931640625,095430,20231110,28.56,29.45,29.45,28.0,400752580.0,29.12,34.35,35.34,28.12,1334909779.0,34.36,33.78,35.73,30.7,994072366.0
42,9,002889,东方嘉盛,1001941248,6222966450.0,24.417348861694336,104445,20231110,32.1,30.54,32.99,30.54,703575181.76,31.41,32.25,33.59,31.41,1001941254.04,32.0,30.64,33.0,29.03,860072236.93
43,10,603703,盛洋科技,321091696,5029583391.36,6.315674304962158,112630,20231110,11.4,11.41,11.54,11.26,45511679.0,11.32,12.12,12.55,11.32,321091693.0,12.1,12.32,12.45,12.01,251296138.0
44,11,600833,第一医药,282295488,2748423795.04,10.273961067199707,112854,20231110,11.55,11.51,11.69,11.46,32407344.0,11.56,12.32,12.66,11.42,282295490.0,12.11,11.93,12.11,11.77,237733514.0
45,12,603009,北特科技,716321376,4050062783.8399997,19.125513076782227,130334,20231110,10.7,10.37,10.71,10.03,390744798.0,10.45,11.29,11.41,10.4,716321375.0,11.32,12.42,12.42,11.24,764022793.0
46,13,002045,国光电器,1238985408,7587819504.0,16.13109016418457,130451,20231110,15.82,15.53,16.12,15.33,362535071.53,15.52,16.2,17.08,15.22,1238985415.2,16.21,16.5,16.76,15.72,1077594577.42
47,14,002876,三利谱,408943680,5964253167.599999,7.986789226531982,130612,20231110,33.71,32.74,33.71,32.7,117555154.61,32.85,34.3,36.01,32.5,408943686.6,34.64,34.63,35.36,34.14,283419421.12
48,15,002717,岭南股份,562679072,5357468774.24,12.02778148651123,132357,20231110,3.04,3.01,3.07,3.0,122012339.25,3.01,3.19,3.31,2.97,562679076.34,3.13,3.19,3.25,3.1,355503515.7
49,16,300606,金太阳,819905696,5659325630.0,18.45577049255371,143533,20231110,37.0,34.7,37.09,34.33,472959985.0,34.35,40.39,41.64,34.35,819905695.0,40.0,38.95,40.35,37.86,595999481.0
0,0,000056,皇庭国际,1436302848,6014140938.4,32.33952331542969,092500,20231113,4.52,4.52,4.52,4.52,64285248.0,4.97,4.97,4.97,4.65,1436302852.56,5.0,5.47,5.47,4.97,781868453.52
1,1,601022,宁波远洋,74666850,15690513602.720001,4.758725643157959,092500,20231113,10.0,10.9,10.9,9.73,395868109.0,11.99,11.99,11.99,11.99,74666850.0,13.19,13.19,13.19,13.19,85041206.0
2,2,001300,三柏硕,194785761,3546939548.7000003,20.248313903808594,092500,20231113,12.09,13.23,13.23,11.93,156542903.05,14.55,14.55,14.55,13.94,194785760.95,15.76,16.01,16.01,15.46,246583859.76
3,3,003032,传智教育,169613672,6137324436.0,6.512615203857422,092500,20231113,14.1,13.86,14.1,13.6,297103154.0,15.25,15.25,15.25,15.25,169613672.0,16.78,16.78,16.78,16.78,118409748.0
4,4,600119,长江投资,49884190,3214379238.4,1.8440656661987305,092502,20231113,7.2,8.0,8.0,6.91,271539391.0,8.8,8.8,8.8,8.8,49884190.0,9.68,9.23,9.68,9.03,880893775.0
5,5,605086,龙高股份,43015396,3831040000.0,2.8096652030944824,092503,20231113,24.8,27.21,27.21,24.8,251247258.0,29.93,29.93,29.93,29.93,43015396.0,32.92,32.92,32.92,32.92,25393237.0
6,6,603162,海通发展,86317746,10961670325.279999,7.941129207611084,093001,20231113,16.39,16.21,16.39,15.93,72897817.0,17.37,17.83,17.83,17.35,86317746.0,18.5,17.52,18.89,17.25,294074149.0
7,7,002584,西陇科学,1465974560,5149904460.8,39.191307067871094,093012,20231113,7.56,8.0,8.0,7.1,1442689651.33,8.5,8.8,8.8,8.31,1465974562.08,7.92,8.9,9.6,7.92,2020605547.7
8,8,002786,银宝山新,236780020,4544762040.0,5.356565952301025,093024,20231113,7.57,8.34,8.34,7.51,533778676.68,8.78,9.17,9.17,8.6,236780020.12,9.97,10.09,10.09,9.42,1359830676.66
9,9,600792,云煤能源,500429472,5365385912.0,9.44728946685791,093116,20231113,4.65,4.93,4.93,4.3,559169758.0,5.01,5.42,5.42,5.0,500429470.0,5.07,4.88,5.19,4.88,529782683.0
10,10,002988,豪美新材,316192496,7993358578.14,4.013495445251465,093127,20231113,29.52,31.22,31.22,29.5,398490417.99,33.24,34.34,34.34,32.84,316192492.28,37.77,37.77,37.77,37.2,212497239.59
11,11,688609,九联科技,667646720,5870000000.0,17.708263397216797,093155,20231113,9.49,9.78,9.91,9.41,258003520.0,10.7,11.74,11.74,10.7,667646725.0,13.1,14.09,14.09,12.81,1643922614.0
